"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
596,"T2","interview","eng","2019-09-04 02:23:03",1,1,1,101,2,1,2,"GED","GKI","normal",1,1,1600,900,780,"USA_159",14,33,3,44,30,5,5,6,19,13,2,21,5,573,"2019-09-04 02:32:37",1,0,43,43,2,101,2,1,2,1,1,101,1,101,17,5,11,13,6,2,26,11,4,3,4,6,2,2,9,5,8,9,1,9,4,1,1,2,1,1,2,1,1,1,1,1,1,1,1,13,1,"2483",3,1,"1",4,23,20,28,87,24,12,14,18,35,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I feel like the purpose of this study is to discover what people know about their knowledge and their beliefs.","I was surprised at the consistency of the stories, the questions asked, and my answers.","No, I have not.","United States","United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
597,"T2","interview","eng","2019-09-04 02:35:27",19,27,1,64,1,63,2,"EDG","KIG","normal",1,1,1366,768,780,"USA_159",23,45,5,49,19,8,14,7,10,8,5,43,86,641,"2019-09-04 02:48:48",1,0,43,43,2,71,2,25,2,89,1,93,1,28,9,31,4,6,9,6,68,12,8,5,4,9,1,3,8,6,3,6,3,9,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,14,1,"159",3,1,"1?",6,28,21,31,60,24,16,5,19,98,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see what people believe is true/real.","I thought it was interesting","NO","united states","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
598,"T2","interview","eng","2019-09-04 05:52:10",83,23,1,89,1,81,2,"GED","IGK","normal",1,1,1680,1050,780,"USA_159",9,13,3,41,13,6,48,46,9,6,2,127,36,758,"2019-09-04 06:09:50",1,0,43,43,1,33,1,19,1,14,2,65,2,15,5,41,7,6,6,3,108,115,5,5,9,5,2,1,5,6,6,4,6,5,7,3,4,5,2,1,1,1,2,1,1,1,1,1,1,12,1,"581",3,1,"1",5,144,16,20,54,24,20,8,10,84,"great survey","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It is interesting how people could react deepening of the situation. ","Very real sceneries.","No","US","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
599,"T2","interview","eng","2019-09-04 06:21:34",1,1,2,101,2,101,1,"GED","KIG","normal",1,1,1440,900,780,"USA_159",29,29,5,39,13,7,9,5,10,10,9,30,6,562,"2019-09-04 06:31:11",1,0,41,41,2,101,2,1,2,1,2,101,2,1,4,15,5,7,10,17,48,8,4,7,3,7,2,3,9,8,8,9,1,9,4,2,3,2,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,1,NA,NA,10,25,26,29,105,22,18,6,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"My impression of these materials is that the people in the studies were assuming something based on information they already knew, and it is trying to be decided whether that is reasonable or not. ","I have not ever participated in a research study.","United States","United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
601,"T2","interview","eng","2019-09-04 17:31:21",5,4,1,93,1,69,2,"EDG","KGI","normal",1,1,1440,900,780,"USA_159",9,30,4,37,16,7,16,9,11,13,3,54,12,557,"2019-09-04 17:40:38",1,0,43,43,1,78,2,12,2,1,2,101,2,1,8,10,4,7,8,2,97,4,4,4,4,17,2,2,6,8,5,9,8,1,6,3,6,5,1,1,2,1,1,1,1,1,1,1,1,13,2,"5366",2,1,"1",13,26,27,24,9,29,12,8,8,11,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
604,"T2","interview","eng","2019-09-04 20:01:30",17,1,1,1,1,101,2,"GDE","KIG","swapped",1,1,1440,900,780,"USA_159",4,4,3,17,5,5,10,3,6,5,2,12,9,466,"2019-09-04 20:09:16",1,0,43,43,1,101,1,83,2,1,2,101,2,1,4,7,4,10,4,1,34,8,6,10,4,5,2,2,6,6,7,6,2,7,2,4,3,4,1,1,2,1,1,1,1,1,1,1,1,13,2,"2198",2,1,"1",6,26,28,33,89,19,11,27,5,40,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"i alredy take a study with the same questions so they kind confused me a little bit ","yes, actually the study had the same questions but in different order ","USA","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
605,"T2","interview","eng","2019-09-04 20:10:40",1,1,1,1,1,101,2,"GED","KIG","normal",1,1,1440,900,780,"USA_159",7,5,2,2,10,3,5,3,6,3,1,3,3,198,"2019-09-04 20:13:58",1,0,43,43,1,87,2,84,2,1,2,101,2,1,3,4,3,3,3,1,2,3,3,6,3,3,2,4,3,4,4,6,6,4,4,3,4,3,1,1,2,1,1,1,1,1,1,1,1,13,2,"6588",2,1,"1",2,10,10,10,43,13,6,3,4,7,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I did a similar study with the same questions but in a different order",NA,"USA","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
607,"T2","interview","eng","2019-09-04 21:19:47",10,100,1,90,1,13,1,"EGD","KGI","swapped",1,1,1366,768,780,"USA_159",26,87,8,29,21,14,12,7,12,15,5,61,12,671,"2019-09-04 21:32:17",1,0,43,43,2,95,2,14,2,20,2,101,2,95,5,9,5,13,10,4,73,9,5,6,8,7,2,3,9,8,7,9,1,9,8,7,8,4,1,1,2,1,1,1,1,1,1,1,1,13,1,"5421",2,1,"1",8,32,25,59,60,26,15,14,17,31,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It was easy to read and understand the articles and the questions were simple and quick to answer.","I have never participated in a research study before. ","United States","United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
608,"T2","interview","eng","2019-09-04 21:38:25",30,NA,NA,NA,NA,NA,NA,"DGE","KIG","normal",1,1,1366,768,780,"USA_159",7,22,7,59,46,13,37,13,68,6,2,412,16,340,"2019-09-04 21:51:13",0,0,19,19,1,91,1,39,1,23,2,86,2,80,6,27,8,7,9,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,"T2","interview","eng","2019-09-04 21:53:55",65,1,2,72,2,84,2,"GDE","GKI","normal",1,1,1536,864,780,"USA_159",23,43,4,84,38,6,17,14,26,17,8,87,17,825,"2019-09-04 22:07:40",1,0,41,41,1,101,1,101,1,26,1,85,1,47,6,9,4,11,15,3,40,17,4,16,6,10,2,7,9,7,1,3,1,9,5,5,5,5,2,1,2,1,1,1,1,1,1,1,1,14,1,NA,1,NA,NA,8,26,32,88,72,36,18,20,NA,NA,"Nope","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see how different people look at the same scenario in different ways","These scenarios are giving me all the answers to these questions","No","United States","United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
