"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
6406,"T2","interview","eng","2020-01-01 01:55:08",10,9,2,97,2,95,2,"DEG","KIG","normal",1,1,1440,900,780,"AC1930",433,63,8,100,91,9,19,8,17,20,8,105,27,1053,"2020-01-01 02:19:38",1,0,46,46,1,92,1,94,2,9,1,97,1,101,8,8,5,39,16,3,111,10,5,7,3,6,2,2,3,6,9,9,3,8,9,1,2,9,1,1,1,1,1,1,1,1,1,1,2,13,1,NA,NA,NA,NA,9,49,50,63,NA,61,79,NA,16,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,"well written and concise","no","New Zealand","New Zealand",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sri Lankan",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,NA,NA,NA,NA,NA,NA,NA,1
6441,"T2","interview","eng","2020-01-02 11:04:42",1,1,1,72,1,37,2,"EDG","KGI","swapped",1,1,1440,900,780,"AC1930",126,100,12,59,42,15,39,18,27,29,8,135,15,1211,"2020-01-02 11:26:51",1,0,46,46,1,91,1,28,2,4,2,28,2,34,16,14,7,26,28,9,106,19,6,20,12,19,2,3,9,9,9,9,1,3,9,1,2,1,2,1,1,1,1,1,2,1,1,1,1,5,1,NA,NA,NA,NA,27,50,56,104,NA,53,50,NA,51,NA,"I tend to think this study gravitate towards believe suystem.","45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"believe system","repetitive","no","New Zealand","Sri Lanka",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,NA,NA,NA,NA,NA,NA,NA,1
6584,"T2","interview","eng","2020-01-10 02:53:23",1,1,2,101,2,1,2,"GDE","GKI","normal",1,1,1440,900,780,"AC1930",92,18,5,57,46,6,9,5,9,20,3,88,9,755,"2020-01-10 03:05:59",1,0,46,46,1,101,1,101,2,1,1,101,1,101,6,9,4,12,8,4,22,8,7,5,5,31,2,2,9,4,9,8,1,3,9,1,4,1,2,1,1,1,1,1,2,1,1,1,1,16,1,NA,NA,NA,NA,6,13,16,77,NA,99,21,NA,23,NA,"The inclusion of definitions or examples for luck or ability may have been useful","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"Something related to beliefs related to perceptions, and where responsibility should lie in situations where they are relevant.","They were generally interesting, but the specificity and sometimes seemingly irrelevant information seemed to slow me down.","I have never.","New Zealand","India",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,NA,NA,NA,NA,NA,NA,NA,1
6660,"T2","interview","eng","2020-01-14 05:00:43",2,2,2,101,2,100,2,"EDG","GIK","swapped",1,1,1440,900,780,"AC1930",201,12,4,15,19,10,7,9,15,8,3,22,25,679,"2020-01-14 05:12:02",1,0,46,46,2,27,2,1,2,99,1,101,1,1,5,6,5,24,9,3,47,11,5,3,3,10,1,3,9,8,2,9,2,9,9,4,9,9,1,1,1,1,1,1,1,2,1,1,1,13,1,NA,NA,NA,NA,8,25,18,37,NA,60,20,NA,11,NA,".","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,".","Some of the stories did not make sense such as the ecologist that doesnt even recognise a squirrel","No I have not","New Zealand","India",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,NA,NA,NA,NA,NA,NA,NA,0
6782,"T2","interview","eng","2020-01-14 21:20:58",1,63,1,101,1,101,1,"GED","GKI","swapped",1,1,1440,900,780,"AC1930",99,21,14,49,33,10,9,7,22,17,8,27,16,788,"2020-01-14 21:34:06",1,0,46,46,2,94,2,20,2,23,1,101,1,81,6,9,5,8,12,5,28,6,5,7,4,16,2,3,9,9,5,9,1,1,2,4,4,6,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,8,39,26,73,NA,106,57,NA,17,NA,"no further comments","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"Understanding how contradictory information in a story is interpreted by the reader and how this depends on the language of the text","the text material was short and simple but well formulated","no","New Zealand","Germany",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,1
6849,"T2","interview","eng","2020-01-16 00:22:04",36,1,1,101,1,101,2,"GED","IGK","swapped",1,1,1440,900,780,"AC1930",627,11,4,41,19,6,8,4,17,11,4,38,10,530,"2020-01-16 00:41:06",1,0,46,46,1,97,1,25,1,16,2,78,2,28,5,6,4,7,8,2,49,20,6,4,4,8,2,4,9,3,4,6,2,7,6,6,8,7,2,1,2,1,1,1,1,1,1,1,1,14,1,NA,NA,NA,NA,13,21,18,31,NA,83,21,NA,20,NA,"-","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"I have a feeling it may be something to do with gender and perception but honestly not that sure. Kind of expecting a manipulation somewhere","The laptop was fine","-","New Zealand","United Kingdom",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,1
6851,"T2","interview","eng","2020-01-16 03:09:01",29,26,1,67,1,71,2,"GDE","GIK","swapped",1,1,1680,1050,780,"AC1930",2544,48,7,34,36,8,9,13,11,9,6,58,17,655,"2020-01-16 04:02:04",1,0,46,46,2,68,2,17,1,24,1,81,1,84,7,8,6,5,44,6,29,14,19,19,5,5,2,1,9,9,9,9,1,3,7,3,3,6,1,1,1,1,1,1,2,1,1,1,1,13,1,NA,NA,NA,NA,6,18,21,51,NA,47,30,NA,18,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"to see the way people think","good","no","New Zealand","new zealand",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,1
6852,"T2","interview","eng","2020-01-16 04:06:38",5,19,1,101,1,6,2,"EGD","KGI","normal",1,1,1680,1050,780,"AC1930",97,38,4,37,30,4,15,19,17,21,7,64,7,856,"2020-01-16 04:20:54",1,0,46,46,2,97,2,5,2,6,1,101,1,97,4,8,4,15,21,3,54,16,4,5,4,8,2,2,7,3,8,9,2,9,3,8,6,9,1,1,1,1,1,1,1,1,1,1,2,13,1,NA,NA,NA,NA,7,30,18,47,NA,173,42,NA,17,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"I think the purpose of the study is to find out the difference between someone believing that something is true versus whether it is actually true.","I thought that the stories were quite interesting and thought provoking because it discussed the characters opinion/belief versus the truth that the character may or may not be aware of.","Never participated in a study before.","New Zealand","New Zealand",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sri Lankan",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,1
6853,"T2","interview","eng","2020-01-16 04:07:20",7,14,1,99,1,85,1,"EDG","GKI","normal",1,1,1440,900,780,"AC1930",75,24,5,33,44,6,14,11,22,39,6,76,16,800,"2020-01-16 04:20:40",1,0,46,46,1,101,1,83,1,2,2,100,2,77,5,16,11,13,20,3,81,10,4,13,5,10,1,1,9,8,8,9,1,2,6,2,3,1,2,1,1,1,1,1,1,1,1,1,2,13,1,NA,NA,NA,NA,12,30,35,30,NA,72,30,NA,18,NA,"No comments, interested to see the results","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"To interpret whether we think the opinion of the person who is ignorant of the 'truth' is wrong or right","It was very interesting","No","New Zealand","Sri Lanka",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sri Lankan",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,1
6854,"T2","interview","eng","2020-01-16 04:43:52",1,1,2,101,2,101,2,"GDE","GKI","swapped",1,1,1440,900,780,"AC1930",30,18,4,69,19,9,7,7,99,13,5,109,34,799,"2020-01-16 04:58:39",1,0,46,46,1,101,1,101,2,1,1,100,1,101,8,10,5,12,18,3,31,7,5,9,5,27,2,3,9,7,8,8,3,7,7,3,5,3,2,1,2,1,1,1,1,1,1,1,1,18,1,NA,NA,NA,NA,6,44,16,57,NA,149,18,NA,23,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"Seems to be around the idea of assumptions. How we perceive the importance and impact of assumptions and the judgements/perception of others on us whether we had a successful or unsuccessful assumption ","They were clearly trying to mirror each other in a manner. Originally I thought the materials would have been pulled from other literature however considering how similar they were I know don't consider this to be as likely.","No","New Zealand","New Zealand",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,NA,NA,NA,NA,NA,NA,NA,1
