"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
2860,"T2","interview","eng","2019-11-26 01:33:00",5,85,1,14,2,92,2,"EDG","GKI","normal",1,1,1440,900,780,"AC1932",2,2,3,3,6,3,2,2,3,1,2,2,2,167,"2019-11-26 01:35:48",1,0,46,46,1,84,2,14,1,101,2,74,1,72,2,3,2,3,2,1,1,2,2,3,1,3,2,7,7,7,8,7,7,7,6,6,6,6,1,2,2,1,1,2,1,1,1,1,1,12,1,NA,2,1,"1",1,9,7,15,NA,10,18,8,5,25,"No comments","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"No","No","No","USA","USA",NA,8,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2861,"T2","interview","eng","2019-11-26 01:59:36",1,101,2,101,2,101,2,"DEG","KIG","swapped",1,1,1440,900,780,"AC1932",3,10,4,59,43,34,9,8,8,13,3,45,8,637,"2019-11-26 02:10:44",1,0,46,46,1,101,1,1,1,101,1,101,1,1,8,11,4,9,14,4,55,5,4,5,4,6,1,2,9,7,8,3,1,3,4,2,3,3,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,1,"1",6,25,28,42,NA,78,42,16,12,11,"no further comments","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"To observe how students read and respond to different scenarios when it comes to the use of language.","They were worded in specific ways so the readers would answer the questions according to the wording.","No, I have not. ","United States","United States",NA,27,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2862,"T2","interview","eng","2019-11-26 02:09:03",101,14,2,101,2,101,1,"GED","GIK","normal",1,1,1440,900,780,"AC1932",4,7,3,35,16,6,10,5,10,19,6,18,9,563,"2019-11-26 02:18:26",1,0,46,46,2,81,1,18,2,7,2,89,2,19,6,6,5,5,21,2,51,8,5,7,6,7,2,4,5,8,2,9,3,1,3,3,5,4,1,1,1,2,1,1,1,1,1,1,1,12,2,NA,2,1,"1",16,29,31,47,NA,81,24,12,13,6,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"to see who people classify certain situations ","it was easy to understand, the 3rd scenario was the most difficult to comprehend right away.","no","u.s","U.S",NA,23,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2863,"T2","interview","eng","2019-11-26 02:37:43",101,100,1,101,1,25,1,"GED","IKG","swapped",1,1,1440,900,780,"AC1932",5,6,4,31,9,3,6,4,9,12,3,20,5,429,"2019-11-26 02:45:29",1,0,46,46,1,101,1,29,1,1,2,101,2,63,4,6,5,8,5,2,84,7,3,4,3,7,1,3,3,7,3,3,1,3,2,1,4,1,1,1,2,1,1,1,1,1,1,1,1,16,1,NA,2,1,"1",4,22,15,24,NA,34,14,14,10,6,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,"Something to do with perception vs reality","There were many fine details to pay attention to","no","USA","USA",NA,26,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2864,"T2","interview","eng","2019-11-26 03:12:11",101,1,2,101,2,99,2,"GED","GIK","swapped",1,1,1440,900,780,"AC1932",4,6,3,4,11,6,5,6,15,6,4,29,7,471,"2019-11-26 03:20:02",1,0,46,46,1,100,1,99,2,101,1,101,2,1,4,5,4,3,10,2,48,6,3,6,5,9,2,2,7,6,9,7,3,1,4,1,2,1,2,1,2,1,1,1,1,1,1,1,1,15,1,NA,2,1,"1",10,27,23,44,NA,32,24,26,14,12,"n/a","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"No idea","They were simple but interesting","maybe some similar psych studies","US","US",NA,39,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2865,"T2","interview","eng","2019-11-26 03:37:03",85,25,1,78,1,97,1,"GDE","IKG","normal",1,1,1440,900,780,"AC1932",6,9,6,42,13,4,8,5,8,15,6,49,9,499,"2019-11-26 03:45:22",1,0,46,46,1,88,1,13,1,13,2,90,2,12,5,14,7,11,10,2,23,8,4,5,5,4,1,4,9,4,5,8,2,7,4,4,4,3,1,1,1,1,1,1,2,1,1,1,1,15,1,NA,2,1,"1 credit",10,27,31,29,NA,44,23,11,10,7,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"How well someone is able to problem solve and pay attention to the scenario.","N/A","No I have not.","United States","United States",NA,25,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2867,"T2","interview","eng","2019-11-26 04:32:56",18,1,2,101,1,1,2,"EDG","IGK","swapped",1,1,1536,864,780,"AC1932",18,12,3,11,12,5,6,7,5,7,2,13,6,449,"2019-11-26 04:40:59",1,0,46,46,1,101,1,65,2,27,1,68,2,32,4,28,5,5,20,2,30,7,10,40,4,4,2,5,5,5,1,4,5,3,4,5,6,6,2,2,2,1,1,1,2,1,1,1,1,13,1,NA,2,1,"1",33,10,16,49,NA,28,27,9,11,14,"n/a","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"n/a","it was boring","n/a","United States","United States",NA,14,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2868,"T2","interview","eng","2019-11-26 04:35:43",44,1,2,72,2,41,2,"DEG","GIK","swapped",1,1,1600,1000,780,"AC1932",16,4,4,35,25,9,8,5,12,9,3,29,12,525,"2019-11-26 04:44:28",1,0,46,46,1,82,1,40,1,27,1,83,1,24,3,7,6,14,6,1,52,10,9,6,3,4,2,5,6,4,6,3,4,3,4,5,7,5,2,2,2,1,1,1,1,1,1,2,1,12,1,NA,2,1,"1",7,17,14,26,NA,62,25,11,12,13,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"I thought that this study was very interesting to take part in since it gives a little story and then I can use the sliders to respond to the prompts.","No","USA","USA",NA,44,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2869,"T2","interview","eng","2019-11-26 05:19:21",83,84,2,101,1,8,2,"DEG","IKG","normal",1,1,1366,768,780,"AC1932",3,6,4,4,5,5,8,7,3,3,3,2,2,249,"2019-11-26 05:23:30",1,0,46,46,1,63,2,41,1,100,2,100,1,4,4,5,5,3,4,3,1,5,3,3,4,3,2,9,9,2,1,9,9,1,9,9,1,1,2,1,2,1,1,1,1,1,1,1,1,15,1,NA,1,NA,NA,3,23,19,28,NA,20,29,18,7,NA,"no","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"no idea","it was interesting","no","united states","united states",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2870,"T2","interview","eng","2019-11-26 05:38:28",101,95,1,8,2,97,1,"DEG","IGK","normal",1,1,1440,900,780,"AC1932",4,5,5,2,11,6,4,4,3,3,3,3,4,247,"2019-11-26 05:42:35",1,0,46,46,1,4,2,101,1,95,2,92,2,96,4,3,3,2,4,2,2,3,3,3,3,4,2,6,4,8,8,9,9,9,8,6,6,6,1,1,2,1,1,1,1,1,1,1,1,15,1,NA,2,1,"1",3,11,12,12,NA,9,20,35,19,9,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"america ","america",NA,20,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
