"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
1145,"T2","interview","eng","2019-09-28 13:05:01",68,59,1,62,1,64,1,"EGD","KIG","swapped",1,1,1440,900,780,"NOR_004",70,24,11,8,20,5,11,10,16,10,160,3,3,391,"2019-09-28 13:14:09",0,0,39,39,1,64,1,29,1,62,1,30,1,64,3,3,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,3,102,11,21,18,16,NA,NA,NA,NA,"rthrtherth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
1200,"T2","interview","nor","2019-10-08 20:04:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1280,720,780,"NOR_004",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"2019-10-08 20:04:48",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,"T2","interview","nor","2019-10-09 21:18:58",90,91,2,92,1,100,2,"GDE","KIG","swapped",1,1,1280,720,780,"NOR_004",7,7,3,18,6,3,5,4,4,4,1,6,3,219,"2019-10-09 21:22:38",1,0,44,44,2,98,2,97,2,96,2,99,2,100,3,2,3,2,3,2,3,3,4,6,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,NA,2,NA,2,1,NA,4,9,6,9,12,29,11,8,10,8,"TEST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tset","tset","test",NA,NA,1,4,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1220,"T2","interview","nor","2019-10-09 21:29:20",71,75,2,97,1,96,2,"DEG","GKI","normal",1,1,1280,720,780,"NOR_004",3,4,4,12,4,4,3,3,3,4,1,5,4,153,"2019-10-09 21:31:53",1,0,43,43,1,94,1,90,2,95,1,100,1,95,3,5,3,5,2,2,2,3,3,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,3,1,NA,3,7,6,9,8,7,6,6,7,2,"TEST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"test",NA,NA,NA,NA,2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1221,"T2","interview","nor","2019-10-09 21:51:04",98,98,2,99,1,90,2,"GDE","IKG","swapped",1,1,1280,720,780,"NOR_004",2,5,2,3,4,3,2,3,2,4,1,3,2,141,"2019-10-09 21:53:25",1,0,42,42,1,90,2,94,2,92,2,77,2,86,3,2,3,10,3,2,3,3,3,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,3,2,NA,2,6,5,9,6,6,8,13,9,NA,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1327,"T2","interview","nor","2019-10-11 19:14:57",67,13,1,70,1,101,2,"DGE","KIG","swapped",1,1,1600,900,780,"NOR_004",36,191,15,35,13,3,7,7,9,14,4,40,8,629,"2019-10-11 19:28:29",1,0,44,44,1,101,1,101,1,1,2,70,2,85,4,7,3,7,12,2,28,7,4,7,4,6,2,3,9,3,5,8,2,1,2,2,5,8,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,1,NA,NA,6,31,19,114,NA,NA,NA,83,23,9,"njet","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Norwegen","Deutschland (DEU)",2,54,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1338,"T2","interview","nor","2019-10-13 19:24:46",93,101,2,100,2,97,2,"DEG","GKI","swapped",1,1,1280,720,780,"NOR_004",3,6,2,2,3,2,3,3,2,4,1,2,2,176,"2019-10-13 19:27:42",1,0,43,43,2,101,1,94,1,83,1,101,2,92,3,3,3,7,3,1,3,3,3,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,3,7,5,44,NA,NA,NA,26,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Test","test","test",NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1980,"T2","interview","nor","2019-10-31 09:27:39",NA,68,2,67,1,63,1,"EGD","GIK","swapped",1,1,1440,900,780,"NOR_004",80,22,6,14,7,5,3,3,2,4,3,NA,NA,149,"2019-10-31 09:30:08",0,0,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1981,"T2","interview","nor","2019-10-31 09:40:04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1440,900,780,"NOR_004",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"2019-10-31 09:40:11",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,"T2","interview","nor","2019-10-31 10:00:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1440,900,780,"NOR_004",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"2019-10-31 10:01:15",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2092,"T2","interview","nor","2019-11-04 17:11:42",1,1,1,82,1,79,2,"DEG","GKI","normal",1,1,1280,800,780,"NOR_004",3,6,5,110,40,4,10,10,27,127,5,28,10,668,"2019-11-04 17:31:19",1,0,41,41,1,100,1,101,2,26,2,101,2,74,5,19,11,13,8,4,53,22,3,8,3,23,2,4,9,7,8,8,2,3,1,5,1,5,1,1,2,1,1,1,1,1,1,1,1,18,1,NA,NA,NA,NA,6,33,31,48,NA,442,18,40,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Formålet var muligens å se på hva deltakerne opplever som sanne eller usanne utsagn ut fra hvordan scenarioene ble beskrevet. ",NA,"Nei. ","Norge","Norge",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2122,"T2","interview","nor","2019-11-05 20:42:10",78,17,1,82,1,97,1,"DGE","IKG","swapped",1,1,1536,864,780,"NOR_004",11,21,2,51,10,4,7,5,7,14,4,44,6,545,"2019-11-05 20:51:15",1,0,41,41,1,78,2,24,2,15,2,93,2,85,5,10,5,5,8,2,30,7,5,6,4,7,2,4,9,7,4,7,6,8,3,1,3,3,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,4,39,17,21,NA,159,14,11,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Helt OK. Forsto ikke helt oppbygging av spørsmål før etter noen spørsmål, så begynte jeg å se sammenhengen. ","Ikke deltatt i lignende tidligere, men har heller ikke vært i et studiemiljø tidligere. ","Norge","Norge",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2142,"T2","interview","nor","2019-11-06 11:23:43",1,101,1,101,1,101,2,"DEG","IGK","swapped",1,1,412,869,780,"NOR_004",36,144,295,102,48,8,22,25,32,29,10,55,277,1234,"2019-11-06 11:57:24",1,0,41,41,2,101,2,1,2,101,1,101,1,1,9,60,9,47,19,5,127,12,6,5,7,12,1,2,8,4,7,7,6,6,3,5,3,2,2,1,2,1,1,1,1,1,1,1,1,15,1,NA,NA,NA,NA,9,45,34,180,NA,292,38,22,NA,NA,"Jeg vil si at både de gamle og de nye husene er ekte hus, men det var tvetydig. ","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gjetter på at det har noe å gjøre med om språket referer til den faktiske virkeligheten, usikkerheten i virkeligheten, eller den subjektive opplevelsen. ","Litt usikker på hva dere mener her. 
Noen av spørsmålene gjorde meg usikker på svarene mine, og mer bevisst på tvetydighetene i språket.","Ikke noe lignende studie ","Norge","Danmark",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2145,"T2","interview","nor","2019-11-06 13:08:42",1,1,2,101,1,101,2,"DEG","KIG","normal",1,1,1440,900,780,"NOR_004",78,62,68,90,30,17,27,23,47,15,6,45,11,1033,"2019-11-06 13:56:06",1,0,41,41,1,94,1,1,2,101,2,101,2,101,5,21,58,132,159,340,192,171,444,111,176,204,2,4,9,6,7,8,5,7,8,2,3,3,1,1,2,1,1,1,1,1,1,1,1,14,2,NA,NA,NA,NA,27,63,56,82,NA,47,21,14,NA,NA,"Jeg har ikke noe tilbakemelding","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Å finne ut mer om spårkunnskaper","Har ikke fått noe inntrykk","Nei, det har jeg ikke","Norge","Norge",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2146,"T2","interview","nor","2019-11-06 13:49:22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1920,1080,780,"NOR_004",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"2019-11-06 13:49:41",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2147,"T2","interview","nor","2019-11-06 13:51:08",100,4,2,86,2,91,2,"DEG","KIG","normal",1,1,1920,1080,780,"NOR_004",2,2,8,30,17,2,9,8,8,16,6,36,5,558,"2019-11-06 14:00:26",1,0,41,41,1,97,1,94,1,75,1,91,1,85,3,7,4,7,7,2,68,16,3,12,3,8,2,1,8,7,8,8,3,1,3,2,2,3,1,1,2,1,1,1,1,1,1,1,1,18,1,NA,NA,NA,NA,7,20,23,20,NA,167,17,15,NA,NA,"-","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Studere hvordan hjernen prosesserer semantisk ambiguous informasjon ","ikke noe spesielt inntrykk, minner om lignende studie jeg har deltatt på før ","Ja, husker ikke nøyaktig detaljer, men den var så å si identisk til denne, man skulle lese en lang historie, og hovedpoenget var at personene i historien hadde fått presentert falsk informasjon, og så skulle man definere hva som var ""egentlig rett"" eller noe lignende ","Norge","Norge",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2150,"T2","interview","nor","2019-11-06 14:24:57",64,21,2,83,2,90,2,"GDE","KGI","normal",1,1,1920,1080,780,"NOR_004",18,67,6,75,57,15,17,13,28,66,4,85,28,854,"2019-11-06 14:41:05",1,0,41,41,1,83,1,27,2,34,1,82,1,38,8,13,4,16,18,4,39,31,4,25,7,11,1,5,4,3,6,3,7,7,2,1,5,1,1,1,2,1,1,1,1,1,1,1,1,15,1,NA,NA,NA,NA,11,50,31,45,NA,141,14,17,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Formålet tror jeg er å se hvordan vi forholder oss til ting som er usikkert, og hvordan man formulerer seg rundt ting som man tror er ekte men egentlig ikke er det.","Spørsmålene var litt forvirrende. Det var vanskelig å vite om man skulle svare på om objektet var ekte, eller tankene til subjektet var ekte.","Nei.","Norge","Norge",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2151,"T2","interview","nor","2019-11-06 14:25:06",12,27,1,85,1,79,2,"EDG","KGI","normal",1,1,1920,1080,780,"NOR_004",29,77,5,52,30,8,23,9,17,9,6,36,15,932,"2019-11-06 14:41:48",1,0,41,41,1,29,1,25,2,1,2,74,2,71,5,10,6,9,8,2,63,11,3,7,2,5,2,3,9,4,6,4,2,7,4,2,5,3,2,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,8,31,38,161,NA,290,16,10,NA,NA,"Enkelte av formuleringene var litt uklare. F.eks: ""Fikk han riktig/fei?l"" kunne heller ha vært ""Hadde han rett/tok han feil?""","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeg tror den dreide seg om å hvordan språk påvirker oppfatninger om hva man kan vite","Det dreide seg om ulike typer folk som gjør antakelser i ulike situasjoner basert på ulik info. Inntrykket mitt var at det var en forskjell i hvor kvalifisert de var til å gjette, og hvor rimelig gjetningen var, men ingen visste noe sikkert.","nei","Norge","Norge",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2152,"T2","interview","nor","2019-11-06 14:25:07",17,14,1,83,1,23,2,"EGD","KGI","swapped",1,1,1920,1080,780,"NOR_004",36,87,4,30,21,4,12,10,38,14,7,108,12,651,"2019-11-06 14:37:17",1,0,41,41,2,99,2,94,2,18,1,26,1,88,4,11,6,5,14,2,37,7,4,5,3,6,1,5,9,9,9,9,1,3,1,1,2,9,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,9,20,21,77,NA,92,15,9,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inntrykket mitt var bra. Men, spørsmålene om jenta i første teksten hadde svart riktig var litt uforståelig.","Nei.","Norge","Norge",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2153,"T2","interview","nor","2019-11-06 14:25:07",34,45,1,97,1,37,2,"EDG","KGI","normal",1,1,1920,1080,780,"NOR_004",25,57,4,50,53,8,21,19,30,11,3,90,28,817,"2019-11-06 14:38:44",1,0,41,41,1,96,1,88,2,15,2,101,2,10,4,14,9,21,9,2,94,29,4,7,4,11,2,2,8,3,8,4,3,8,2,1,2,4,1,1,2,1,1,1,1,1,1,1,1,14,1,NA,NA,NA,NA,15,48,25,47,NA,47,17,11,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mange detaljer i historiene",NA,"Norge","Norge",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
