"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
1824,"T2","interview","eng","2019-10-24 13:29:15",NA,NA,NA,NA,NA,NA,NA,"GDE","IGK","normal",NA,1,1696,954,780,"USA_011",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"2019-10-24 13:29:17",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,"T2","interview","eng","2019-10-24 13:30:25",NA,NA,NA,NA,NA,NA,NA,"GDE","IGK","swapped",NA,1,1696,954,780,"USA_011",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"2019-10-24 13:30:27",1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1827,"T2","interview","eng","2019-10-24 13:31:26",NA,NA,NA,NA,NA,NA,NA,"DGE","KIG","swapped",NA,1,1696,954,780,"USA_011",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2019-10-24 13:31:29",1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1831,"T2","interview","eng","2019-10-24 13:36:29",NA,NA,NA,NA,NA,NA,NA,"GDE","GIK","normal",NA,1,1696,954,780,"USA_011",1,NA,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,10,"2019-10-24 13:36:39",0,0,5,5,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1846,"T2","interview","eng","2019-10-24 18:20:49",NA,NA,NA,NA,NA,NA,NA,"DGE","IKG","swapped",NA,1,1536,864,780,"USA_011",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"2019-10-24 18:20:51",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2159,"T2","interview","eng","2019-11-06 15:42:09",NA,NA,NA,NA,NA,NA,NA,"GDE","KIG","normal",NA,1,1366,768,780,"USA_011",5,NA,3,12,5,3,NA,NA,NA,NA,NA,NA,NA,28,"2019-11-06 15:42:37",0,0,6,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2160,"T2","interview","eng","2019-11-06 15:42:47",NA,NA,1,NA,2,NA,1,"DGE","GKI","swapped",NA,1,1366,768,780,"USA_011",4,NA,3,4,3,5,10,8,9,6,2,1,3,201,"2019-11-06 15:46:08",1,0,45,45,2,NA,2,NA,2,NA,1,NA,2,NA,2,4,2,3,3,1,3,3,2,3,2,5,2,2,3,3,3,2,2,3,3,2,4,3,NA,0,1,1,1,1,1,1,1,1,1,16,1,NA,2,NA,NA,4,12,8,15,NA,12,13,12,11,6,"Delete this data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"binary",2,1,1,2,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2165,"T2","interview","eng","2019-11-06 17:07:32",101,1,2,101,2,1,2,"GED","GIK","swapped",NA,1,1600,900,780,"USA_011",149,NA,9,54,26,6,9,9,15,15,30,29,14,810,"2019-11-06 17:21:29",1,0,44,44,1,101,1,1,1,1,1,100,1,1,4,10,7,11,12,3,42,11,5,6,3,8,2,2,9,9,9,9,1,3,8,2,2,2,1,1,1,1,2,1,1,1,1,1,1,14,1,NA,2,1,"0.5",9,29,28,41,NA,116,58,21,22,11,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purpose of the study was to determine if the participant read and comprehended. ","Easy to read and get the hang of.","No.","United States of America","United States of America ",2,15,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2166,"T2","interview","eng","2019-11-06 17:09:52",NA,NA,2,NA,1,NA,2,"DEG","GKI","swapped",NA,1,1600,900,780,"USA_011",11,NA,4,43,9,4,5,6,7,9,4,28,10,480,"2019-11-06 17:17:52",1,0,43,43,1,NA,1,NA,2,NA,1,NA,1,NA,4,5,4,7,8,3,35,5,3,4,5,3,1,1,9,9,5,9,1,2,1,7,4,1,1,1,1,2,1,1,1,1,1,1,1,18,1,NA,2,4,NA,7,23,27,53,NA,63,18,22,24,17,"I enjoyed this study ","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I believe the purpose of this study had a lot to do with memory. Seeing whether we could remember well or not.","The material in this study was fairly easy.","No I have not.","USA","USA",2,NA,"binary",1,2,2,2,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," course credit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2167,"T2","interview","eng","2019-11-06 17:10:01",NA,NA,1,NA,1,NA,2,"EGD","GKI","swapped",NA,1,1600,900,780,"USA_011",20,NA,6,31,12,6,10,13,9,10,6,53,14,728,"2019-11-06 17:22:10",1,0,44,44,2,NA,2,NA,2,NA,1,NA,1,NA,8,6,10,7,9,5,49,11,4,14,5,6,1,3,9,7,6,9,1,3,9,4,5,3,1,1,2,1,1,1,1,1,1,1,1,14,1,NA,2,1,".5",11,18,19,51,NA,208,29,17,14,8,"No","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To try and understand how the wording of the story may effect the way we understand the information. But that is a random guess","I don't know. The stories were not hard to understand and the questions weren't difficult to answer. ","I don't think so","United States","United States",2,29,"binary",2,2,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2168,"T2","interview","eng","2019-11-06 17:11:55",NA,NA,2,NA,2,NA,2,"EDG","IGK","swapped",NA,1,1600,900,780,"USA_011",98,NA,11,90,26,5,21,4,7,17,35,51,8,699,"2019-11-06 17:24:06",1,0,44,44,2,NA,1,NA,2,NA,2,NA,1,NA,13,4,6,7,6,4,32,6,6,3,4,5,1,1,4,4,7,7,6,5,3,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,3,NA,3,1,"0.5",7,20,22,32,NA,48,41,16,34,25,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"understanding reason","interested stories","No","American","China",2,17,"binary",2,2,1,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2169,"T2","interview","eng","2019-11-06 17:12:28",1,8,1,83,1,60,2,"EDG","KIG","swapped",NA,1,1600,900,780,"USA_011",27,NA,4,30,22,5,17,8,19,10,4,40,7,700,"2019-11-06 17:24:08",1,0,45,45,2,96,2,1,2,3,1,101,1,2,6,15,5,12,9,3,60,9,4,12,4,13,2,2,9,9,7,9,1,2,8,2,1,8,2,1,2,1,1,1,1,1,1,1,1,6,1,NA,2,1,".5",11,19,21,39,NA,113,28,19,39,25,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"How we process language and how our opinions can be changed based on reading","They were just normal little stories that didn't have much significance to them","No","USA","USA",1,12,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2170,"T2","interview","eng","2019-11-06 17:16:40",NA,NA,1,NA,2,NA,2,"EGD","GIK","normal",NA,1,1600,900,780,"USA_011",4,NA,4,36,11,11,28,15,12,12,4,53,7,675,"2019-11-06 17:27:55",1,0,44,44,1,NA,1,NA,1,NA,2,NA,2,NA,4,6,13,7,11,2,59,5,7,7,7,5,2,4,9,6,4,9,2,4,9,3,4,2,2,1,2,1,1,1,1,1,1,1,1,15,1,NA,2,1,".5",5,73,36,56,NA,86,25,24,20,11,"n/a","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"peoples ability to reason ","felt random at first, but I eventually caught on to it ","I have participated in ones that I answered questions, but nothing similar to this type of study ","United states ","united states",2,9,"binary",2,1,1,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2171,"T2","interview","eng","2019-11-06 17:20:22",93,70,2,71,1,62,2,"DGE","IKG","normal",NA,1,1600,900,780,"USA_011",116,NA,3,1,14,4,5,7,4,5,2,2,13,380,"2019-11-06 17:26:42",1,0,42,42,1,31,1,68,2,23,1,59,2,28,5,6,2,4,4,1,2,7,2,7,3,7,1,9,5,7,1,5,3,9,1,1,4,7,2,1,2,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,NA,6,22,19,26,NA,21,27,15,18,NA,"no","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"united states ","united states",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2173,"T2","interview","eng","2019-11-06 17:21:33",101,3,2,99,2,100,2,"DEG","KIG","swapped",NA,1,1600,900,780,"USA_011",3960,NA,6,59,26,3,11,7,18,10,3,33,15,756,"2019-11-06 18:42:03",1,0,45,45,1,97,1,1,1,52,1,101,1,60,3,8,3,5,9,3,152,20,3,6,4,6,2,3,9,9,7,8,1,3,9,2,5,7,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,2,4,NA,9,24,26,58,NA,100,155,24,21,22,"No further comments.","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see how the use of language affected our opinions","Not sure","No. All the studies have been fairly different ","U.S","U.S",1,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Course credit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2174,"T2","interview","eng","2019-11-06 17:22:43",NA,NA,1,NA,1,NA,2,"DEG","GKI","swapped",NA,1,1600,900,780,"USA_011",1237,NA,4,50,15,8,6,6,9,15,2,34,5,519,"2019-11-06 17:51:43",1,0,44,44,1,NA,1,NA,2,NA,2,NA,2,NA,4,9,8,5,13,2,49,8,3,3,8,5,2,2,9,5,9,8,1,4,1,1,2,3,2,1,2,1,1,1,1,1,1,1,1,15,2,NA,2,1,".5 credits",19,15,26,39,NA,27,34,20,18,20,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no idea","interesting","no","United States of America","United States of America",2,14,"binary",2,2,1,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2176,"T2","interview","eng","2019-11-06 17:23:25",NA,NA,1,NA,2,NA,2,"DEG","KGI","normal",NA,1,1600,900,780,"USA_011",4028,NA,5,50,9,5,6,4,6,9,3,34,6,510,"2019-11-06 18:38:47",1,0,44,44,1,NA,1,NA,1,NA,2,NA,2,NA,10,8,3,6,7,2,46,4,3,7,3,13,2,4,9,9,7,9,1,6,9,3,5,5,1,1,2,1,1,1,1,1,1,1,1,14,1,NA,2,1,"0.5",10,24,21,33,NA,57,28,20,25,16,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see how people perceive things without knowing completely what they saw.","It was a very simple study and seemed interesting. ","No","United States of America","United States of America",2,11,"binary",2,1,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2178,"T2","interview","eng","2019-11-06 17:27:15",101,100,1,101,1,101,2,"DEG","GKI","swapped",NA,1,1600,900,780,"USA_011",176,NA,2,1,31,5,9,17,9,18,8,40,13,725,"2019-11-06 17:39:20",1,0,44,44,1,19,1,18,2,2,2,101,2,1,4,9,3,8,11,2,48,10,3,5,4,8,2,1,9,9,9,9,1,2,9,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,NA,2,1,".5 credits",14,21,21,86,NA,56,17,10,25,16,"Put more questions in the study that only people paying attention could answer. This study seemed a little too easy for people just blowing it off.","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Why people think the way they do","straight forward","No, but similar formatting ","U.S","U.S",2,15,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2179,"T2","interview","eng","2019-11-06 17:27:33",NA,NA,2,NA,2,NA,1,"DGE","IKG","normal",NA,1,1600,900,780,"USA_011",3805,NA,5,32,11,4,6,5,5,12,5,64,5,539,"2019-11-06 18:39:41",1,0,45,45,2,NA,2,NA,1,NA,2,NA,2,NA,4,5,3,3,10,4,29,5,3,4,3,4,1,3,9,9,9,9,1,3,2,2,4,1,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,1,".5 credits",9,22,24,42,NA,107,27,12,16,12,"No further comments","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I think the purpose of this study was to define someone's perception of an object by either their ability/luck, and if they knew/believed the perceived object as correct/incorrect.","All of the scenarios were similar.","I have not participated in a similar study.","United States","United States",1,10,"binary",1,2,1,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2180,"T2","interview","eng","2019-11-06 17:27:51",NA,NA,1,NA,1,NA,2,"DGE","GIK","normal",NA,1,1600,900,780,"USA_011",336,NA,9,64,12,5,12,16,13,16,5,86,8,838,"2019-11-06 17:47:09",1,0,42,42,1,NA,1,NA,2,NA,2,NA,2,NA,6,5,6,8,15,2,63,8,6,11,4,9,2,2,9,8,8,8,5,1,8,2,2,3,2,2,2,1,2,1,1,1,1,1,1,15,1,NA,1,NA,NA,8,42,40,188,NA,77,32,15,31,NA,"I felt like the study had a fairly interesting way of looking at language and that it was fairly well form.","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To analyze language ","Fair way to look at language","No","USA","USA",2,NA,"binary",2,1,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2183,"T2","interview","eng","2019-11-06 17:40:16",NA,NA,2,NA,2,NA,2,"GED","GIK","swapped",NA,1,1600,900,780,"USA_011",169,NA,7,66,11,3,6,4,7,9,4,22,15,654,"2019-11-06 17:51:10",1,0,44,44,1,NA,1,NA,2,NA,1,NA,1,NA,3,3,3,4,25,2,29,5,4,3,4,3,2,4,9,4,6,9,1,3,4,4,5,3,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,2,1,".5 credits",5,18,33,38,NA,67,31,10,15,10,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see if language can effect how we process direct information given/received","I think it was done well","No","USA","USA",2,16,"binary",2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
