"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
3634,"T2","interview","ger","2019-12-11 15:38:09",69,7,2,96,2,49,2,"GDE","KGI","swapped",1,1,1366,768,780,"AC1805",130,16,11,96,36,12,13,29,26,13,4,93,8,1188,"2019-12-11 15:57:57",1,0,43,43,1,96,1,51,2,70,1,101,2,24,6,10,4,24,11,2,40,12,6,10,12,25,2,2,8,7,6,7,2,3,5,2,5,7,1,1,2,1,1,1,1,1,1,1,1,12,2,NA,2,4,NA,7,48,33,144,NA,104,35,25,7,36,NA,"21","G",NA,NA,NA,NA,NA,NA,1,50,9,10,6,4,10,10,NA,NA,"Sehr viele Infos für einen kurzen Text ","Ja vor einem Jahr mit ähnlichen oder sogar identischen Texten.","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,1,NA,1,NA,2,87,7,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,"pc1",NA,NA,NA,NA,NA,NA,FALSE
3635,"T2","interview","ger","2019-12-11 15:39:00",NA,NA,1,NA,1,NA,2,"GED","GKI","normal",1,1,1366,768,780,"AC1805",157,4,4,34,4,3,8,4,5,6,3,23,4,535,"2019-12-11 15:47:55",1,0,43,43,2,NA,2,NA,2,NA,2,NA,2,NA,4,5,4,5,4,3,30,4,2,3,3,3,2,6,9,9,2,9,1,1,1,7,6,8,1,1,2,1,1,1,1,1,1,1,1,14,1,NA,2,4,NA,3,14,9,41,NA,51,19,6,3,8,"Ähnliches Material zu einer Studie, an der ich bereits teilgenommen habe","21","I",NA,NA,NA,NA,NA,NA,1,32,4,2,4,3,3,3,NA,NA,"Kurz, sperrig formuliert, unvorteilhaftes Layout","Ja. text lesen, Fragen beantworten - fast identisch","Deutschland","Deutschland",NA,NA,"binary",2,2,1,1,2,1,2,1,1,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Süßigkeiten",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc5",NA,NA,NA,NA,NA,NA,FALSE
3636,"T2","interview","ger","2019-12-11 15:39:46",NA,NA,2,NA,2,NA,2,"EGD","KGI","swapped",1,1,1366,768,780,"AC1805",42,49,10,56,14,16,16,11,24,15,6,87,11,898,"2019-12-11 15:54:44",1,0,43,43,2,NA,2,NA,2,NA,2,NA,2,NA,4,18,9,8,15,4,45,8,6,13,6,7,2,4,8,6,4,8,3,8,6,3,5,1,2,1,2,1,1,1,1,1,1,1,1,18,1,NA,2,4,NA,16,54,40,50,NA,46,30,17,6,28,NA,"24","I",NA,NA,NA,NA,NA,NA,4,44,8,6,5,13,16,15,NA,NA,NA,NA,"Deutschland","Deutschland",NA,NA,"binary",2,2,1,1,2,1,1,2,2,NA,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schnucke",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc3",NA,NA,NA,NA,NA,NA,FALSE
3637,"T2","interview","ger","2019-12-11 15:42:24",NA,NA,2,NA,2,NA,2,"GDE","GKI","normal",1,1,1366,768,780,"AC1805",61,4,6,69,19,5,10,6,35,16,4,38,3,751,"2019-12-11 15:54:55",1,0,43,43,1,NA,1,NA,2,NA,1,NA,1,NA,4,10,3,8,23,1,26,9,6,5,5,18,2,4,8,5,6,5,7,1,4,3,5,2,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,4,NA,6,32,27,76,NA,40,20,10,8,11,"Ich habe bereits von den Hintergründen der Studie gehört :(","21","K",NA,NA,NA,NA,NA,NA,2,88,3,3,11,12,3,5,NA,"Zu unterschieden wie sicher Wissen Personen zugeschrieben wird.","Sehr schön formuliert.","Ja, ich war im Empra bei Sophia","Deutschland","Deutschland",NA,NA,"binary",2,2,1,2,1,1,1,1,2,NA,2,1,1,1,1,2,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Süßes",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,"pc7",NA,NA,NA,NA,NA,NA,FALSE
3640,"T2","interview","ger","2019-12-11 15:44:51",40,27,2,83,2,80,1,"GDE","KGI","swapped",1,1,1366,768,780,"AC1805",34,6,11,69,16,5,9,11,26,24,2,48,14,763,"2019-12-11 15:57:34",1,0,43,43,1,101,1,73,2,84,1,101,1,28,8,7,6,16,8,1,33,16,6,8,5,15,2,2,9,6,7,8,3,1,2,3,4,9,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,3,4,NA,27,28,27,49,NA,83,27,8,10,13,"/","22","G",NA,NA,NA,NA,NA,NA,2,31,20,5,6,5,9,9,NA,"inwiefern Verschiedene Worte oder Satzstellungen die Wahrnehmung einer Situation beeinflussen können","Der Text zu den Häusern war etwas unlogisch, schwer ernst zu nehmen","nein","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,1,NA,1,NA,1,63,20,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,"pc2",NA,NA,NA,NA,NA,NA,FALSE
3643,"T2","interview","ger","2019-12-11 15:47:18",78,19,2,64,2,8,2,"GDE","KGI","normal",1,1,1366,768,780,"AC1805",194,16,8,84,34,5,19,11,14,11,3,73,20,1096,"2019-12-11 16:05:35",1,0,43,43,1,91,1,89,2,74,1,92,1,33,5,8,5,21,11,2,39,31,5,11,5,13,1,5,9,3,7,5,3,4,6,5,5,4,2,2,2,1,1,1,1,2,1,1,1,13,1,NA,2,4,NA,14,27,28,43,NA,144,41,19,20,15,NA,"22","G",NA,NA,NA,NA,NA,NA,5,41,8,6,6,9,17,5,NA,"erkennen wo der grad zwischen unwissenheit und wahrheit lliegt ","anfangs verwirrend und dann verständlich","nein","deutschland","deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,1,NA,1,NA,2,80,18,NA,NA,NA,"1",NA,NA,NA,"süßes",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,"pc4",NA,NA,NA,NA,NA,NA,FALSE
3647,"T2","interview","ger","2019-12-11 16:00:16",NA,NA,1,NA,1,NA,2,"DEG","IGK","swapped",1,1,1366,768,780,"AC1805",44,8,4,37,60,16,8,7,9,8,2,31,20,650,"2019-12-11 16:11:07",1,0,43,43,2,NA,2,NA,2,NA,1,NA,1,NA,4,6,6,12,10,2,42,9,4,6,6,26,1,5,9,3,7,9,2,3,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,3,NA,NA,9,19,18,57,NA,18,20,9,9,7,"anfängliche Uneinddeutigkeit der Instruktion, was soll ich genau eingeben ","33","I",NA,NA,NA,NA,NA,NA,2,29,5,5,7,9,32,8,NA,"keine Ahnung","ok","nein","Deutschland","Deutschland",NA,NA,"binary",2,2,1,2,1,1,2,1,1,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,"pc2",NA,NA,NA,NA,NA,NA,FALSE
3714,"T2","interview","ger","2019-12-12 09:32:43",34,26,2,74,2,73,2,"DGE","KGI","normal",1,1,1366,768,780,"AC1805",60,6,6,44,33,5,12,8,15,10,3,52,15,612,"2019-12-12 09:42:55",1,0,43,43,1,24,1,41,2,77,1,71,1,67,3,11,6,10,10,3,29,11,5,13,4,6,1,7,8,3,7,2,3,2,7,2,4,7,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,3,4,NA,8,21,22,32,NA,13,23,9,5,21,NA,"21","K",NA,NA,NA,NA,NA,NA,3,39,7,4,5,5,6,9,NA,NA,NA,NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,1,NA,1,NA,2,85,27,NA,NA,NA,"1",NA,NA,NA,"süßigkeiten",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,"pc6",NA,NA,NA,NA,NA,NA,FALSE
3715,"T2","interview","ger","2019-12-12 09:33:17",1,1,1,101,1,101,2,"EDG","GIK","normal",1,1,1366,768,780,"AC1805",39,6,4,26,20,4,7,8,9,8,3,44,6,493,"2019-12-12 09:41:30",1,0,43,43,2,101,2,99,2,1,2,101,2,100,4,7,5,14,7,3,30,5,7,5,6,9,2,1,7,8,9,9,9,1,4,1,2,5,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,4,NA,5,23,16,33,NA,20,24,7,9,12,NA,"22","I",NA,NA,NA,NA,NA,NA,2,31,4,2,6,5,4,4,NA,NA,"gute länge","nein","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2,101,1,NA,NA,NA,NA,NA,NA,NA,"süßigkeiten",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,"pc5",NA,NA,NA,NA,NA,NA,FALSE
3718,"T2","interview","ger","2019-12-12 09:34:38",1,2,1,81,1,63,2,"DEG","IGK","swapped",1,1,1366,768,780,"AC1805",26,7,6,43,21,6,8,5,15,13,3,30,12,597,"2019-12-12 09:44:35",1,0,43,43,2,101,2,28,2,79,1,68,1,63,4,11,6,21,8,3,70,10,3,5,4,12,2,2,7,4,7,5,3,3,5,2,4,7,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,4,NA,9,14,22,28,NA,23,22,8,9,14,"nein","19","I",NA,NA,NA,NA,NA,NA,2,38,6,5,5,7,27,6,NA,NA,"Die Texte waren schön kurz und übersichtlich",NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,2,NA,2,NA,2,84,36,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,"pc4",NA,NA,NA,NA,NA,NA,FALSE
3719,"T2","interview","ger","2019-12-12 09:35:15",NA,NA,1,NA,1,NA,1,"DGE","IKG","normal",1,1,1366,768,780,"AC1805",58,8,7,77,10,18,8,19,25,10,2,56,11,789,"2019-12-12 09:48:25",1,0,43,43,1,NA,1,NA,2,NA,1,NA,1,NA,4,9,4,4,9,2,54,5,4,10,3,6,2,6,9,8,8,9,3,7,3,8,9,9,1,1,2,1,1,1,1,1,1,1,1,5,1,NA,3,4,NA,7,26,30,41,NA,78,39,8,9,49,NA,"19","I",NA,NA,NA,NA,NA,NA,2,50,6,3,5,3,5,5,NA,NA,"Die Texte sind gut und verständlich geschrieben und strukturiert ","Nein","Deutschland","Deutschland",NA,NA,"binary",1,2,1,2,1,2,1,1,2,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Süßigkeit",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,"pc2",NA,NA,NA,NA,NA,NA,TRUE
3720,"T2","interview","ger","2019-12-12 09:35:21",68,1,2,73,2,24,2,"EGD","IGK","normal",1,1,1366,768,780,"AC1805",30,7,7,37,23,6,18,10,18,16,3,58,8,722,"2019-12-12 09:47:23",1,0,43,43,1,82,1,3,1,13,1,101,2,99,8,8,7,7,7,3,91,9,4,7,4,8,2,2,9,8,7,8,2,3,2,2,2,3,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,2,NA,7,34,23,51,NA,66,22,9,6,10,"nrin, slles gut","28","K",NA,NA,NA,NA,NA,NA,2,53,6,4,7,5,5,8,NA,"Die eigene Sprachfähigkeit und Interprätation zu prüfen","Waren zweckmäßig ausreichend ","nein","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,1,NA,1,NA,1,82,4,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,"pc3",NA,NA,NA,NA,NA,NA,FALSE
3721,"T2","interview","ger","2019-12-12 09:42:31",101,1,1,101,1,101,2,"DGE","IGK","normal",1,1,1366,768,780,"AC1805",383,7,5,58,67,7,13,9,20,28,4,89,22,1066,"2019-12-12 10:06:24",1,0,43,43,2,101,2,1,1,101,1,31,1,101,6,18,6,11,15,5,74,11,4,7,13,11,1,3,8,1,8,2,7,7,7,2,5,2,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,4,NA,10,43,29,87,NA,132,38,11,23,28,NA,"25","I",NA,NA,NA,NA,NA,NA,4,73,8,6,8,7,16,17,NA,"Eine klarere Begriffsdefinition für Glaube vs. Wissen zu finden.","Oft absichtlich Obstrus geschrieben, mit teilweise redundanten Informationen (Bsp. die Zone in der der Eichhörnchenforcher steht). Spätestens nach zweitem Text klar erkennbares Muster in den Texten.","Wenn ja kann ich mich nicht erinnern.","Deutschland","Polen",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,2,NA,2,NA,1,101,21,NA,NA,NA,"1",NA,NA,NA,"Zuckerhaltige Genusswaren",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc1",NA,NA,NA,NA,NA,NA,FALSE
3724,"T2","interview","ger","2019-12-12 09:47:12",101,18,1,76,1,43,1,"DGE","GIK","normal",1,1,1366,768,780,"AC1805",6070,16,7,39,12,5,10,8,23,10,3,47,10,813,"2019-12-12 11:41:39",1,0,43,43,1,75,1,68,1,1,2,100,2,1,5,8,5,10,8,3,22,7,5,8,5,10,2,2,9,7,9,9,2,6,3,2,5,2,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,2,NA,NA,11,42,31,48,NA,224,26,13,10,13,NA,"21","G",NA,NA,NA,NA,NA,NA,3,39,10,4,6,5,14,12,NA,"Die Informationen, die in dem Text gegeben sind, könnten bei einigen der Fragen für beide Antwortmöglichkeiten sprechen. Ich denke, es geht darum, wie Menschen die gegebenen Informationen auf sprachlicher Ebene unterschiedlich wahrnehmen können.","Die Texte waren sehr simpel, aber der Informationsgehalt ließ bei den gegebenen Fragen nicht immer eine eindeutige Antwort zu.",NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,1,NA,1,NA,1,78,23,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,"pc7",NA,NA,NA,NA,NA,NA,FALSE
3725,"T2","interview","ger","2019-12-12 09:47:25",75,1,1,18,2,1,2,"EDG","GIK","swapped",1,1,1366,768,780,"AC1805",6484,8,9,70,18,5,39,20,15,19,5,95,12,901,"2019-12-12 11:50:14",1,0,43,43,2,101,2,101,2,75,1,101,1,1,4,11,7,26,14,3,111,10,5,9,5,16,1,3,9,7,7,5,2,8,3,5,5,3,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,4,NA,10,34,28,54,NA,76,30,12,9,28,NA,"19","I",NA,NA,NA,NA,NA,NA,2,13,13,8,6,8,12,6,NA,"Testen von Aufmerksamkeit und Interpretation von Worten, die unterschiedlich aufgefasst werden können.",NA,NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,2,NA,1,NA,1,101,1,NA,NA,NA,"1",NA,NA,NA,"Süßes, anscheinend",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,"pc8",NA,NA,NA,NA,NA,NA,FALSE
3726,"T2","interview","ger","2019-12-12 09:47:35",69,1,2,101,2,49,2,"EGD","IGK","swapped",1,1,1366,768,780,"AC1805",2021,8,12,45,46,6,16,11,46,79,10,126,46,1126,"2019-12-12 10:45:32",1,0,43,43,1,101,1,1,1,101,1,101,1,51,5,6,7,54,41,4,229,24,8,10,8,11,2,1,9,3,9,4,3,4,6,1,1,2,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,2,4,NA,14,71,53,73,NA,39,59,50,7,32,NA,"23","K",NA,NA,NA,NA,NA,NA,5,101,10,8,7,5,17,47,NA,NA,NA,NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,1,NA,1,NA,1,101,101,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,"pc6",NA,NA,NA,NA,NA,NA,FALSE
3727,"T2","interview","ger","2019-12-12 09:49:46",39,77,1,101,1,69,2,"EGD","KIG","normal",1,1,1366,768,780,"AC1805",988,5,8,51,23,7,13,8,16,21,4,57,5,627,"2019-12-12 10:16:25",1,0,43,43,1,51,1,80,2,1,2,101,2,1,4,7,6,8,25,3,43,9,4,5,4,11,2,2,9,6,8,8,3,1,7,1,6,1,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,4,NA,8,39,25,49,NA,20,24,7,6,11,NA,"20","G",NA,NA,NA,NA,NA,NA,3,34,7,4,5,3,11,8,NA,NA,NA,NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,2,101,88,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,"pc5",NA,NA,NA,NA,NA,NA,FALSE
3728,"T2","interview","ger","2019-12-12 09:49:49",99,8,1,100,1,101,2,"GDE","IGK","swapped",1,1,1366,768,780,"AC1805",2204,18,16,89,31,15,24,47,25,25,8,163,8,1151,"2019-12-12 10:46:08",1,0,42,42,1,94,2,1,1,1,2,1,2,101,6,9,14,16,24,5,60,12,5,7,10,11,2,3,7,4,6,7,4,7,4,3,3,3,2,2,1,1,1,1,2,1,1,1,2,15,1,NA,1,NA,NA,35,54,40,43,NA,53,62,18,14,NA,NA,"33","G",NA,NA,NA,NA,NA,NA,2,134,4,11,7,17,13,20,NA,"wissen und glauben zu untersuchen","war positive","nein","BRD","Afghanistan",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,1,NA,1,NA,2,82,18,NA,"zentralasien",NA,"1",NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,"pc4",NA,NA,NA,NA,NA,NA,FALSE
3729,"T2","interview","ger","2019-12-12 09:49:54",33,93,1,97,1,3,1,"DEG","GKI","swapped",1,1,1366,768,780,"AC1805",4713,4,5,36,20,10,10,7,13,8,5,25,4,612,"2019-12-12 11:18:23",1,0,43,43,1,78,1,59,2,1,2,101,2,4,6,5,5,6,8,2,52,7,4,6,5,6,2,5,9,8,4,6,1,1,2,5,3,2,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,3,4,NA,6,18,22,33,NA,101,30,9,10,30,NA,"18","G",NA,NA,NA,NA,NA,NA,3,42,6,5,6,4,5,7,NA,"Auswirkungen der Sprache auf Glaubwürdigkeit","Die Texte waren einfach zu verstehen, wobei der erste Text durch den etwas merkwürdigen Kontext etwas schwerer zu verstehen war.","nein","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,1,NA,1,NA,2,91,86,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,"pc3",NA,NA,NA,NA,NA,NA,FALSE
3730,"T2","interview","ger","2019-12-12 09:50:00",27,5,1,62,1,95,2,"DGE","KIG","swapped",1,1,1366,768,780,"AC1805",2409,30,7,55,35,7,20,10,14,14,5,83,9,951,"2019-12-12 10:45:44",1,0,43,43,1,92,1,20,2,1,2,87,2,21,10,14,6,19,14,4,50,9,7,13,9,10,2,3,9,7,7,7,2,4,6,4,4,4,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,3,4,NA,11,55,42,66,NA,121,27,12,10,26,NA,"25","K",NA,NA,NA,NA,NA,NA,7,50,14,4,8,8,10,10,NA,"Der Zweck der Studie war herauszufinden wie Sprache bzw. verschiedene Formulierungen in einem Text der Wahrnehmung des Lesers beinflussen.","Sorgfältig, schlicht.","Nein","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,1,NA,1,NA,2,83,71,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,"pc2",NA,NA,NA,NA,NA,NA,FALSE
3732,"T2","interview","ger","2019-12-12 10:06:51",NA,NA,1,NA,1,NA,2,"EDG","KGI","swapped",1,1,1366,768,780,"AC1805",1358,103,6,38,15,7,30,7,11,11,5,46,7,795,"2019-12-12 10:44:03",1,0,43,43,1,NA,1,NA,1,NA,2,NA,2,NA,3,6,5,8,13,3,60,4,4,6,4,8,2,2,9,7,9,8,3,6,7,3,4,3,1,1,2,1,1,1,1,1,1,1,1,13,2,NA,2,4,NA,12,41,30,52,NA,153,38,18,9,28,NA,"20","G",NA,NA,NA,NA,NA,NA,2,41,7,5,6,5,6,11,NA,"Wie schnell Menschen kleine Details übersehen bzw. wie schnell jemand glaubt etwas zu wissen ohne sich wirklich sicher sein zu können.","Die Texte selbst waren einfach zu lesen, können jedoch leicht missverstanden werden, im Sinne von ob Leute wirklich wissen was sie zu glauben wissen.","nein.","Deutschland","Deutschland",NA,NA,"binary",2,1,1,2,2,1,2,1,2,NA,2,1,1,1,1,2,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,"pc1",NA,NA,NA,NA,NA,NA,FALSE
